year,leaid,lea_name,fips
2012,3303090,Franklin School District,New Hampshire
2012,3303180,Gilford School District,New Hampshire
2012,3303240,Goffstown School District,New Hampshire
2012,3303271,Virtual Learning Academy Charter School,New Hampshire
2012,3303289,Making Community Connections Charter School,New Hampshire
2012,3303330,Governor Wentworth Reg School District,New Hampshire
2012,3303480,Hampstead School District,New Hampshire
2012,3303510,Hampton School District,New Hampshire
2012,3303660,Haverhill Cooperative School District,New Hampshire
2012,3303750,Hillsboro Deering Coop School District,New Hampshire
2012,3303780,Hinsdale School District,New Hampshire
2012,3303840,Hollis School District,New Hampshire
2012,3303850,Hollis/Brookline Coop School District,New Hampshire
2012,3303870,Hooksett School District,New Hampshire
2012,3303900,Hopkinton School District,New Hampshire
2012,3303930,Hudson School District,New Hampshire
2012,3303960,Inter-Lakes School District,New Hampshire
2012,3304030,Jaffrey-Rindge Coop School District,New Hampshire
2012,3304040,Kearsarge Regional School District,New Hampshire
2012,3304050,Keene School District,New Hampshire
2012,3304140,Laconia School District,New Hampshire
2012,3304230,Lebanon School District,New Hampshire
2012,3304260,Lincoln-Woodstock School District,New Hampshire
2012,3304290,Lisbon Regional School District,New Hampshire
2012,3304350,Litchfield School District,New Hampshire
2012,3304380,Littleton School District,New Hampshire
2012,3304410,Londonderry School District,New Hampshire
2012,3304590,Manchester School District,New Hampshire
2012,3304670,Mascenic Regional School District,New Hampshire
2012,3304680,Mascoma Valley Reg School District,New Hampshire
2012,3304740,Merrimack School District,New Hampshire
2012,3304760,Merrimack Valley School District,New Hampshire
2012,3304830,Milford School District,New Hampshire
2012,3304890,Monadnock Regional School District,New Hampshire
2012,3304960,Moultonborough School District,New Hampshire
2012,3304980,Nashua School District,New Hampshire
2012,3305220,Newfound Area School District,New Hampshire
2012,3305280,Newmarket School District,New Hampshire
2012,3305310,Newport School District,New Hampshire
2012,3305400,Northumberland School District,New Hampshire
2012,3305520,Oyster River Coop School District,New Hampshire
2012,3305550,Pelham School District,New Hampshire
2012,3305580,Pembroke School District,New Hampshire
2012,3305700,Pittsburg School District,New Hampshire
2012,3305730,Pittsfield School District,New Hampshire
2012,3305820,Portsmouth School District,New Hampshire
2012,3305830,Profile School District,New Hampshire
2012,3305880,Raymond School District,New Hampshire
2012,3305940,Rochester School District,New Hampshire
2012,3306030,Rye School District,New Hampshire
2012,3306060,Salem School District,New Hampshire
2012,3306080,Sanborn Regional School District,New Hampshire
2012,3306150,Seabrook School District,New Hampshire
2012,3306180,Shaker Regional School District,New Hampshire
2012,3306240,Somersworth School District,New Hampshire
2012,3306540,Sunapee School District,New Hampshire
2012,3306720,Timberlane Regional School District,New Hampshire
2012,3306930,Weare School District,New Hampshire
2012,3307050,White Mountain Regional School District,New Hampshire
2012,3307115,Wilton-Lyndeboro School District,New Hampshire
2012,3307170,Windham School District,New Hampshire
2012,3307300,Winnisquam Regional School District,New Hampshire
2012,3400004,The School District Of The Chathams,New Jersey
2012,3400005,Morris-Union Jointure Commisson,New Jersey
2012,3400006,Atlantic County Special Services School District,New Jersey
2012,3400007,South  Bergen Jointure Commission,New Jersey
2012,3400008,Great Meadows Regional School District,New Jersey
2012,3400009,Somerset Hills Regional School District,New Jersey
2012,3400050,Hunterdon County Vocational School District,New Jersey
2012,3400085,Office Of Education Department Of Children And Families,New Jersey
2012,3400088,Office Of Educational Services Department Of Corrections,New Jersey
2012,3400089,Office Of Education Juvenile Justice Commission,New Jersey
2012,3400660,Absecon Public Schools,New Jersey
2012,3400690,Alexandria Township School District,New Jersey
2012,3400720,Allamuchy Township School District,New Jersey
2012,3400750,Allendale Board Of Education,New Jersey
2012,3400900,Andover Regional,New Jersey
2012,3400930,Asbury Park School District,New Jersey
2012,3400960,Atlantic City Public Schools,New Jersey
2012,3400990,Atlantic County Vocational School District,New Jersey
2012,3401050,Audubon Public Schools,New Jersey
2012,3401170,Barrington School District,New Jersey
2012,3401260,Bayonne Board Of Education,New Jersey
2012,3401350,Belleville Public Schools,New Jersey
2012,3401380,Bellmawr Public Schools,New Jersey
2012,3401440,Belvidere School District,New Jersey
2012,3401450,Bergen County Special Services,New Jersey
2012,3401470,Bergen County Vocational Technical Schools,New Jersey
2012,3401500,Bergenfield Borough School District,New Jersey
2012,3401530,Berkeley Heights Public Schools,New Jersey
2012,3401560,Berkeley Township,New Jersey
2012,3401620,Berlin Township School District,New Jersey
2012,3401650,Bernards Township Public Schools,New Jersey
2012,3401710,Bethlehem Township Schools,New Jersey
2012,3401770,Black Horse Pike Regional School District,New Jersey
2012,3401830,Bloomfield Board Of Education,New Jersey
2012,3401860,Bloomingdale School District,New Jersey
2012,3401920,Bogota Public Schools,New Jersey
2012,3401950,Boonton Town School District,New Jersey
2012,3402030,Bordentown Regional,New Jersey
2012,3402100,Bound Brook School District,New Jersey
2012,3402160,Branchburg Township,New Jersey
2012,3402220,Brick Township Public Schools,New Jersey
2012,3402250,Bridgeton Public Schools,New Jersey
2012,3402280,Bridgewater-Raritan Regional School District,New Jersey
2012,3402340,Brigantine Public Schools,New Jersey
2012,3402400,Buena Regional School District,New Jersey
2012,3402430,Burlington City  Public Schools,New Jersey
2012,3402440,Burlington County Special Services School District,New Jersey
2012,3402460,Burlington Township Board Of Education,New Jersey
2012,3402490,Burlington County Institute Of Technology,New Jersey
2012,3402520,Butler Public Schools,New Jersey
2012,3402550,Byram Township Board Of Education,New Jersey
2012,3402580,Caldwell-West Caldwell Public Schools,New Jersey
2012,3402640,Camden City Public Schools,New Jersey
2012,3402670,Camden County Technical School,New Jersey
2012,3402740,Cape May County Special Services School District,New Jersey
2012,3402820,Carteret Public Schools,New Jersey
2012,3402850,Cedar Grove Township School District,New Jersey
2012,3402910,Central Regional School District,New Jersey
2012,3403000,Cherry Hill Public Schools,New Jersey
2012,3403060,Chester School District,New Jersey
2012,3403120,Cinnaminson Township Public Schools,New Jersey
2012,3403150,Clark Township Public Schools,New Jersey
2012,3403180,Clayton Public Schools,New Jersey
2012,3403210,Clearview Regional High School District,New Jersey
2012,3403270,Cliffside Park School District,New Jersey
2012,3403300,Clifton Public Schools,New Jersey
2012,3403360,Clinton Township,New Jersey
2012,3403390,Closter Public Schools,New Jersey
2012,3403420,Collingswood Public Schools,New Jersey
2012,3403450,Colts Neck Township School District,New Jersey
2012,3403480,Commercial Township School District,New Jersey
2012,3403570,Cranford Public School District,New Jersey
2012,3403600,Cresskill Public School District,New Jersey
2012,3403690,Delanco Township Schools,New Jersey
2012,3403780,Delran Township School District,New Jersey
2012,3403810,Demarest School District,New Jersey
2012,3403840,Dennis Township,New Jersey
2012,3403870,Denville Township Board Of Education,New Jersey
2012,3403900,Deptford Township Public School District,New Jersey
2012,3403930,Dover Public School District,New Jersey
2012,3403990,Dumont Board Of Education,New Jersey
2012,3404020,Dunellen Public School District,New Jersey
2012,3404110,East Brunswick Public Schools,New Jersey
2012,3404140,East Greenwich Township Board Of Education,New Jersey
2012,3404170,East Hanover Township School District,New Jersey
2012,3404230,East Orange School District,New Jersey
2012,3404290,East Rutherford School District,New Jersey
2012,3404320,East Windsor Regional School District,New Jersey
2012,3404380,Eastern Camden County Regional School District,New Jersey
2012,3404410,Eatontown Public Schools,New Jersey
2012,3404440,Edgewater School District,New Jersey
2012,3404470,Edgewater Park Township,New Jersey
2012,3404500,Edison Township Public Schools,New Jersey
2012,3404530,Egg Harbor City School District,New Jersey
2012,3404560,Egg Harbor Township School District,New Jersey
2012,3404590,Elizabeth Public Schools,New Jersey
2012,3404660,Elmwood Park Board Of Education,New Jersey
2012,3404710,Emerson Public Schools,New Jersey
2012,3404740,Englewood Public School District,New Jersey
2012,3404770,Englewood Cliffs Public Schools,New Jersey
2012,3404800,Essex County Vocational Technical Schools,New Jersey
2012,3404890,Evesham Township School District,New Jersey
2012,3404920,Ewing Township Public Schools,New Jersey
2012,3404950,Fair Haven School District,New Jersey
2012,3404980,Fair Lawn Public Schools,New Jersey
2012,3405010,Fairfield Public Schools,New Jersey
2012,3405070,Fairview Public Schools,New Jersey
2012,3405190,Flemington-Raritan Regional School District,New Jersey
2012,3405220,Florence Township School District,New Jersey
2012,3405250,Florham Park Public Schools,New Jersey
2012,3405310,Fort Lee Public Schools,New Jersey
2012,3405370,Franklin Lakes Public Schools,New Jersey
2012,3405430,Franklin Township Board Of Education,New Jersey
2012,3405490,Franklin Township Public Schools,New Jersey
2012,3405580,Freehold Borough Public Schools,New Jersey
2012,3405610,Freehold Regional High School District,New Jersey
2012,3405640,Freehold Township School District,New Jersey
2012,3405730,Galloway Township Public Schools,New Jersey
2012,3405760,Garfield Public School District,New Jersey
2012,3405880,Glassboro Public Schools,New Jersey
2012,3405940,Glen Ridge Public Schools,New Jersey
2012,3405970,Glen Rock Public School District,New Jersey
2012,3406000,Gloucester City Public Schools,New Jersey
2012,3406030,Gloucester Township Public Schools,New Jersey
2012,3406060,Greater Egg Harbor Regional High School District,New Jersey
2012,3406120,Green Brook Township Public Schools,New Jersey
2012,3406180,Greenwich Township School District,New Jersey
2012,3406210,Greenwich Township School District,New Jersey
2012,3406270,Hackensack City,New Jersey
2012,3406300,Hackettstown Public Schools,New Jersey
2012,3406330,Haddon Heights Public Schools,New Jersey
2012,3406360,Haddon Township School District,New Jersey
2012,3406390,Haddonfield Board Of Education,New Jersey
2012,3406510,Hamilton Township School District,New Jersey
2012,3406540,Hamilton Township,New Jersey
2012,3406570,Hammonton School District,New Jersey
2012,3406660,Hanover Park Regional High School District,New Jersey
2012,3406690,Hanover Township Board Of Education,New Jersey
2012,3406780,Hardyston Township School District,New Jersey
2012,3406870,Harrison Public Schools,New Jersey
2012,3406900,Harrison Township School District,New Jersey
2012,3406930,Hasbrouck Heights Board Of Education,New Jersey
2012,3406990,Hawthorne Board Of Education,New Jersey
2012,3407110,High Bridge Borough,New Jersey
2012,3407170,Highland Park Board Of Education,New Jersey
2012,3407230,Hillsborough Township Public School District,New Jersey
2012,3407260,Hillsdale Board Of Education,New Jersey
2012,3407290,Hillside Board Of Education,New Jersey
2012,3407350,Hoboken Public Schools,New Jersey
2012,3407410,Holmdel Township School District,New Jersey
2012,3407440,Hopatcong Borough Schools,New Jersey
2012,3407530,Hopewell Valley Regional School District,New Jersey
2012,3407560,Howell Township Public Schools,New Jersey
2012,3407570,Hudson County Schools Of Technology,New Jersey
2012,3407680,Irvington Board Of Education,New Jersey
2012,3407740,Jackson Township School District,New Jersey
2012,3407770,Jamesburg Public Schools,New Jersey
2012,3407800,Jefferson Township,New Jersey
2012,3407830,Jersey City Public Schools,New Jersey
2012,3407860,Keansburg School District,New Jersey
2012,3407890,Kearny,New Jersey
2012,3407920,Kenilworth Public Schools,New Jersey
2012,3407950,Keyport Board Of Education,New Jersey
2012,3407980,Kingsway Regional School District,New Jersey
2012,3408040,Kinnelon Board Of Education,New Jersey
2012,3408100,Lacey Township School District,New Jersey
2012,3408220,Lakewood Township,New Jersey
2012,3408400,Lawrence Township Public Schools,New Jersey
2012,3408460,Lebanon Township School District,New Jersey
2012,3408490,Lenape Regional High School District,New Jersey
2012,3408520,Leonia Public Schools,New Jersey
2012,3408580,Lincoln Park School District,New Jersey
2012,3408610,Linden City Board Of Education,New Jersey
2012,3408640,Lindenwold Board Of Education,New Jersey
2012,3408670,Linwood City School District,New Jersey
2012,3408700,Little Egg Harbor Township School District,New Jersey
2012,3408730,Little Falls Township Public School District,New Jersey
2012,3408760,Little Ferry Public Schools,New Jersey
2012,3408790,Little Silver Boro School District,New Jersey
2012,3408820,Livingston Public Schools,New Jersey
2012,3408850,Lodi Public Schools,New Jersey
2012,3408880,Logan Township School District,New Jersey
2012,3408910,Long Beach Island Consolidated School District,New Jersey
2012,3408940,Long Branch Public Schools,New Jersey
2012,3409000,Lopatcong Township School District,New Jersey
2012,3409090,Lower Cape May Regional School District,New Jersey
2012,3409120,Pennsville Public School District,New Jersey
2012,3409150,Lower Township Elementary School District,New Jersey
2012,3409180,Lumberton Township Board Of Education,New Jersey
2012,3409210,Lyndhurst School District,New Jersey
2012,3409240,Madison Public Schools,New Jersey
2012,3409270,Old Bridge Township School District,New Jersey
2012,3409330,Mahwah Township Public Schools,New Jersey
2012,3409390,Manalapan-Englishtown Regional Schools,New Jersey
2012,3409420,Manasquan School District,New Jersey
2012,3409450,Manchester Township School District,New Jersey
2012,3409510,Mansfield Township School District,New Jersey
2012,3409600,Mantua Township Board Of Education,New Jersey
2012,3409630,Manville Board Of Education,New Jersey
2012,3409660,Maple Shade Schools,New Jersey
2012,3409690,Margate City School District,New Jersey
2012,3409720,Marlboro Township Board Of Education,New Jersey
2012,3409750,Matawan-Aberdeen Regional School District,New Jersey
2012,3409810,Maywood Board Of Education,New Jersey
2012,3409840,Medford Lakes School District,New Jersey
2012,3409870,Medford Township Public Schools,New Jersey
2012,3409900,Mendham Borough,New Jersey
2012,3409930,Mendham Township Board Of Education,New Jersey
2012,3409950,Area Vocational Technical Schools Of Mercer County,New Jersey
2012,3409990,Metuchen Public Schools,New Jersey
2012,3410020,Middle Township Public Schools,New Jersey
2012,3410050,Middlesex Borough Public Schools,New Jersey
2012,3410080,Middlesex County Vocational And Technical Schools,New Jersey
2012,3410110,Middletown Township Public Schools,New Jersey
2012,3410140,Midland Park Public Schools,New Jersey
2012,3410200,Millburn Township Schools,New Jersey
2012,3410230,Millstone Township,New Jersey
2012,3410290,Milltown Borough Public Schools,New Jersey
2012,3410320,Millville Board Of Education,New Jersey
2012,3410470,Monroe Township Board Of Education,New Jersey
2012,3410500,Monroe Township Board Of Education,New Jersey
2012,3410560,Montclair Public Schools,New Jersey
2012,3410590,Montgomery Township School District,New Jersey
2012,3410620,Montvale Board Of Education,New Jersey
2012,3410650,Montville Township School District,New Jersey
2012,3410710,Moorestown Township Public School District,New Jersey
2012,3410720,Morris County Vocational School District,New Jersey
2012,3410740,Morris Hills Regional District,New Jersey
2012,3410770,Morris Plains School District,New Jersey
2012,3410810,Morris School District,New Jersey
2012,3410860,Mount Arlington Public School District,New Jersey
2012,3410890,Mt. Ephraim,New Jersey
2012,3410920,Mount Holly Township Public Schools,New Jersey
2012,3410950,Mount Laurel Township School District,New Jersey
2012,3410980,Mount Olive Township School District,New Jersey
2012,3411010,Mountain Lakes Board Of Education,New Jersey
2012,3411040,Mountainside School District,New Jersey
2012,3411070,Mullica Township School District,New Jersey
2012,3411160,Neptune Township School District,New Jersey
2012,3411220,New Brunswick Public Schools,New Jersey
2012,3411280,New Milford School District,New Jersey
2012,3411310,New Providence Board Of Education,New Jersey
2012,3411340,The Newark Public Schools,New Jersey
2012,3411400,Newton Public Schools,New Jersey
2012,3411430,North Arlington School District,New Jersey
2012,3411460,North Bergen School District,New Jersey
2012,3411490,North Brunswick Township Public Schools,New Jersey
2012,3411520,North Caldwell Board Of Education,New Jersey
2012,3411550,North Haledon School District,New Jersey
2012,3411580,North Hanover Township School District,New Jersey
2012,3411610,North Hunterdon-Voorhees Regional High School District,New Jersey
2012,3411640,North Plainfield Boro,New Jersey
2012,3411700,Northern Burlington County Regional School District,New Jersey
2012,3411760,Northern Valley Regional High School,New Jersey
2012,3411790,Northfield City School District,New Jersey
2012,3411820,Northvale Public School,New Jersey
2012,3411880,Nutley Public School District,New Jersey
2012,3411910,Oakland Board Of Education,New Jersey
2012,3411970,Ocean City School District,New Jersey
2012,3411980,Ocean County Vocational Technical School,New Jersey
2012,3412060,Township Of Ocean Schools,New Jersey
2012,3412090,Ocean Township School District,New Jersey
2012,3412120,Oceanport School District,New Jersey
2012,3412180,Old Tappan Public School District,New Jersey
2012,3412260,River Dell Regional School District,New Jersey
2012,3412270,Orange Board Of Education,New Jersey
2012,3412360,Palisades Park Board Of Education,New Jersey
2012,3412390,Palmyra Public Schools,New Jersey
2012,3412420,Paramus Public Schools,New Jersey
2012,3412450,Park Ridge Public Schools,New Jersey
2012,3412480,Parsippany-Troy Hills Township Schools,New Jersey
